Sample_Index,NCC_Value
416821,0.00000000
416822,0.00000000
416823,0.00000000
416824,0.00000000
416825,0.00000000
416826,0.00000000
416827,0.00000000
416828,0.00000000
416829,0.00000000
416830,0.00000000
416831,0.00000000
416832,0.00000000
416833,0.00000000
416834,0.00000000
416835,0.00000000
416836,0.00000000
416837,0.00000000
416838,0.00000000
416839,0.00000000
416840,0.00000000
416841,0.00000000
416842,0.00000000
416843,0.00000000
416844,0.00000000
416845,0.00000000
416846,0.00000000
416847,0.00000000
416848,0.00000000
416849,0.00000000
416850,0.00000000
416851,0.00000000
416852,0.00000000
416853,0.00000000
416854,0.00000000
416855,0.00000000
416856,0.00000000
416857,0.00000000
416858,0.00000000
416859,0.00000000
416860,0.00000000
416861,0.00000000
416862,0.00000000
416863,0.00000000
416864,0.00000000
416865,0.00000000
416866,0.00000000
416867,0.00000000
416868,0.00000000
416869,0.00000000
416870,0.00000000
416871,0.00000000
416872,0.00000000
416873,0.00000000
416874,0.00000000
416875,0.00000000
416876,0.00000000
416877,0.00000000
416878,0.00000000
416879,0.00000000
416880,0.00000000
416881,0.00000000
416882,0.00000000
416883,0.00000000
416884,0.00000000
416885,0.00000000
416886,0.00000000
416887,0.00000000
416888,0.00000000
416889,0.00000000
416890,0.00000000
416891,0.00000000
416892,0.00000000
416893,0.00000000
416894,0.00000000
416895,0.00000000
416896,0.00000000
416897,0.00000000
416898,0.00000000
416899,0.00000000
416900,0.00000000
416901,0.00000000
416902,0.00000000
416903,0.00000000
416904,0.00000000
416905,0.00000000
416906,0.00000000
416907,0.00000000
416908,0.00000000
416909,0.00000000
416910,0.00000000
416911,0.00000000
416912,0.00000000
416913,0.00000000
416914,0.00000000
416915,0.00000000
416916,0.00000000
416917,0.00000000
416918,0.00000000
416919,0.00000000
416920,0.00000000
416921,0.00000000
416922,0.00000000
416923,0.00000000
416924,0.00000000
416925,0.00000000
416926,0.00000000
416927,0.00000000
416928,0.00000000
416929,0.00000000
416930,0.00000000
416931,0.00000000
416932,0.00000000
416933,0.00000000
416934,0.00000000
416935,0.00000000
416936,0.00000000
416937,0.00000000
416938,0.00000000
416939,0.00000000
416940,0.00000000
416941,0.00000000
416942,0.00000000
416943,0.00000000
416944,0.00000000
416945,0.00000000
416946,0.00000000
416947,0.00000000
416948,0.00000000
416949,0.00000000
416950,0.00000000
416951,0.00000000
416952,0.00000000
416953,0.00000000
416954,0.00000000
416955,0.00000000
416956,0.00000000
416957,0.00000000
416958,0.00000000
416959,0.00000000
416960,0.00000000
416961,0.00000000
416962,0.00000000
416963,0.00000000
416964,0.00000000
416965,0.00000000
416966,0.00000000
416967,0.00000000
416968,0.00000000
416969,0.00000000
416970,0.00000000
416971,0.00000000
416972,0.00000000
416973,0.00000000
416974,0.00000000
416975,0.00000000
416976,0.00000000
416977,0.00000000
416978,0.00000000
416979,0.00000000
416980,0.00000000
416981,0.00000000
416982,0.00000000
416983,0.00000000
416984,0.00000000
416985,0.00000000
416986,0.00000000
416987,0.00000000
416988,0.00000000
416989,0.00000000
416990,0.00000000
416991,0.00000000
416992,0.00000000
416993,0.00000000
416994,0.00000000
416995,0.00000000
416996,0.00000000
416997,0.00000000
416998,0.00000000
416999,0.00000000
417000,0.00000000
417001,0.00000000
417002,0.00000000
417003,0.00000000
417004,0.00000000
417005,0.00000000
417006,0.00000000
417007,0.00000000
417008,0.00000000
417009,0.00000000
417010,0.00000000
417011,0.00000000
417012,0.00000000
417013,0.00000000
417014,0.00000000
417015,0.00000000
417016,0.00000000
417017,0.00000000
417018,0.00000000
417019,0.00000000
417020,0.00000000
417021,0.00000000
417022,0.00000000
417023,0.00000000
417024,0.00000000
417025,0.00000000
417026,0.00000000
417027,0.00000000
417028,0.00000000
417029,0.00000000
417030,0.00000000
417031,0.00000000
417032,0.00000000
417033,0.00000000
417034,0.00000000
417035,0.00000000
417036,0.00000000
417037,0.00000000
417038,0.00000000
417039,0.00000000
417040,0.00000000
417041,0.00000000
417042,0.00000000
417043,0.00000000
417044,0.00000000
417045,0.00000000
417046,0.00000000
417047,0.00000000
417048,0.00000000
417049,0.00000000
417050,0.00000000
417051,0.00000000
417052,0.00000000
417053,0.00000000
417054,0.00000000
417055,0.00000000
417056,0.00000000
417057,0.00000000
417058,0.00000000
417059,0.00000000
417060,0.00000000
417061,0.00000000
417062,0.00000000
417063,0.00000000
417064,0.00000000
417065,0.00000000
417066,0.00000000
417067,0.00000000
417068,0.00000000
417069,0.00000000
417070,0.00000000
417071,0.00000000
417072,0.00000000
417073,0.00000000
417074,0.00000000
417075,0.00000000
417076,0.00000000
417077,0.00000000
417078,0.00000000
417079,0.00000000
417080,0.00000000
417081,0.00000000
417082,0.00000000
417083,0.00000000
417084,0.00000000
417085,0.00000000
417086,0.00000000
417087,0.00000000
417088,0.00000000
417089,0.00000000
417090,0.00000000
417091,0.00000000
417092,0.00000000
417093,0.00000000
417094,0.00000000
417095,0.00000000
417096,0.00000000
417097,0.00000000
417098,0.00000000
417099,0.00000000
417100,0.00000000
417101,0.00000000
417102,0.00000000
417103,0.00000000
417104,0.00000000
417105,0.00000000
417106,0.00000000
417107,0.00000000
417108,0.00000000
417109,0.00000000
417110,0.00000000
417111,0.00000000
417112,0.00000000
417113,0.00000000
417114,0.00000000
417115,0.00000000
417116,0.00000000
417117,0.00000000
417118,0.00000000
417119,0.00000000
417120,0.00000000
417121,0.00000000
417122,0.00000000
417123,0.00000000
417124,0.00000000
417125,0.00000000
417126,0.00000000
417127,0.00000000
417128,0.00000000
417129,0.00000000
417130,0.00000000
417131,0.00000000
417132,0.00000000
417133,0.00000000
417134,0.00000000
417135,0.00000000
417136,0.00000000
417137,0.00000000
417138,0.00000000
417139,0.00000000
417140,0.00000000
417141,0.00000000
417142,0.00000000
417143,0.00000000
417144,0.00000000
417145,0.00000000
417146,0.00000000
417147,0.00000000
417148,0.00000000
417149,0.00000000
417150,0.00000000
417151,0.00000000
417152,0.00000000
417153,0.00000000
417154,0.00000000
417155,0.00000000
417156,0.00000000
417157,0.00000000
417158,0.00000000
417159,0.00000000
417160,0.00000000
417161,0.00000000
417162,0.00000000
417163,0.00000000
417164,0.00000000
417165,0.00000000
417166,0.00000000
417167,0.00000000
417168,0.00000000
417169,0.00000000
417170,0.00000000
417171,0.00000000
417172,0.00000000
417173,0.00000000
417174,0.00000000
417175,0.00000000
417176,0.00000000
417177,0.00000000
417178,0.00000000
417179,0.00000000
417180,0.00000000
417181,0.00000000
417182,0.00000000
417183,0.00000000
417184,0.00000000
417185,0.00000000
417186,0.00000000
417187,0.00000000
417188,0.00000000
417189,0.00000000
417190,0.00000000
417191,0.00000000
417192,0.00000000
417193,0.00000000
417194,0.00000000
417195,0.00000000
417196,0.00000000
417197,0.00000000
417198,0.00000000
417199,0.00000000
417200,0.00000000
417201,0.00000000
417202,0.00000000
417203,0.00000000
417204,0.00000000
417205,0.00000000
417206,0.00000000
417207,0.00000000
417208,0.00000000
417209,0.00000000
417210,0.00000000
417211,0.00000000
417212,0.00000000
417213,0.00000000
417214,0.00000000
417215,0.00000000
417216,0.00000000
417217,0.00000000
417218,0.00000000
417219,0.00000000
417220,0.00000000
417221,0.00000000
417222,0.00000000
417223,0.00000000
417224,0.00000000
417225,0.00000000
417226,0.00000000
417227,0.00000000
417228,0.00000000
417229,0.00000000
417230,0.00000000
417231,0.00000000
417232,0.00000000
417233,0.00000000
417234,0.00000000
417235,0.00000000
417236,0.00000000
417237,0.00000000
417238,0.00000000
417239,0.00000000
417240,0.00000000
417241,0.00000000
417242,0.00000000
417243,0.00000000
417244,0.00000000
417245,0.00000000
417246,0.00000000
417247,0.00000000
417248,0.00000000
417249,0.00000000
417250,0.00000000
417251,0.00000000
417252,0.00000000
417253,0.00000000
417254,0.00000000
417255,0.00000000
417256,0.00000000
417257,0.00000000
417258,0.00000000
417259,0.00000000
417260,0.00000000
417261,0.00000000
417262,0.00000000
417263,0.00000000
417264,0.00000000
417265,0.00000000
417266,0.00000000
417267,0.00000000
417268,0.00000000
417269,0.00000000
417270,0.00000000
417271,0.00000000
417272,0.00000000
417273,0.00000000
417274,0.00000000
417275,0.00000000
417276,0.00000000
417277,0.00000000
417278,0.00000000
417279,0.00000000
417280,0.00000000
417281,0.00000000
417282,0.00000000
417283,0.00000000
417284,0.00000000
417285,0.00000000
417286,0.00000000
417287,0.00000000
417288,0.00000000
417289,0.00000000
417290,0.00000000
417291,0.00000000
417292,0.00000000
417293,0.00000000
417294,0.00000000
417295,0.00000000
417296,0.00000000
417297,0.00000000
417298,0.00000000
417299,0.00000000
417300,0.00000000
417301,0.00000000
417302,0.00000000
417303,0.00000000
417304,0.00000000
417305,0.00000000
417306,0.00000000
417307,0.00000000
417308,0.00000000
417309,0.00000000
417310,0.00000000
417311,0.00000000
417312,0.00000000
417313,0.00000000
417314,0.00000000
417315,0.00000000
417316,0.00000000
417317,0.00000000
417318,0.00000000
417319,0.00000000
417320,0.00000000
417321,0.00000000
417322,0.00000000
417323,0.00000000
417324,0.00000000
417325,0.00000000
417326,0.00000000
417327,0.00000000
417328,0.00000000
417329,0.00000000
417330,0.00000000
417331,0.00000000
417332,0.00000000
417333,0.00000000
417334,0.00000000
417335,0.00000000
417336,0.00000000
417337,0.00000000
417338,0.00000000
417339,0.00000000
417340,0.00000000
417341,0.00000000
417342,0.00000000
417343,0.00000000
417344,0.00000000
417345,0.00000000
417346,0.00000000
417347,0.00000000
417348,0.00000000
417349,0.00000000
417350,0.00000000
417351,0.00000000
417352,0.00000000
417353,0.00000000
417354,0.00000000
417355,0.00000000
417356,0.00000000
417357,0.00000000
417358,0.00000000
417359,0.00000000
417360,0.00000000
417361,0.00000000
417362,0.00000000
417363,0.00000000
417364,0.00000000
417365,0.00000000
417366,0.00000000
417367,0.00000000
417368,0.00000000
417369,0.00000000
417370,0.00000000
417371,0.00000000
417372,0.00000000
417373,0.00000000
417374,0.00000000
417375,0.00000000
417376,0.00000000
417377,0.00000000
417378,0.00000000
417379,0.00000000
417380,0.00000000
417381,0.00000000
417382,0.00000000
417383,0.00000000
417384,0.00000000
417385,0.00000000
417386,0.00000000
417387,0.00000000
417388,0.00000000
417389,0.00000000
417390,0.00000000
417391,0.00000000
417392,0.00000000
417393,0.00000000
417394,0.00000000
417395,0.00000000
417396,0.00000000
417397,0.00000000
417398,0.00000000
417399,0.00000000
417400,0.00000000
417401,0.00000000
417402,0.00000000
417403,0.00000000
417404,0.00000000
417405,0.00000000
417406,0.00000000
417407,0.00000000
417408,0.00000000
417409,0.00000000
417410,0.00000000
417411,0.00000000
417412,0.00000000
417413,0.00000000
417414,0.00000000
417415,0.00000000
417416,0.00000000
417417,0.00000000
417418,0.00000000
417419,0.00000000
417420,0.00000000
417421,0.00000000
417422,0.00000000
417423,0.00000000
417424,0.00000000
417425,0.00000000
417426,0.00000000
417427,0.00000000
417428,0.00000000
417429,0.00000000
417430,0.00000000
417431,0.00000000
417432,0.00000000
417433,0.00000000
417434,0.00000000
417435,0.00000000
417436,0.00000000
417437,0.00000000
417438,0.00000000
417439,0.00000000
417440,0.00000000
417441,0.00000000
417442,0.00000000
417443,0.00000000
417444,0.00000000
417445,0.00000000
417446,0.00000000
417447,0.00000000
417448,0.00000000
417449,0.00000000
417450,0.00000000
417451,0.00000000
417452,0.00000000
417453,0.00000000
417454,0.00000000
417455,0.00000000
417456,0.00000000
417457,0.00000000
417458,0.00000000
417459,0.00000000
417460,0.00000000
417461,0.00000000
417462,0.00000000
417463,0.00000000
417464,0.00000000
417465,0.00000000
417466,0.00000000
417467,0.00000000
417468,0.00000000
417469,0.00000000
417470,0.00000000
417471,0.00000000
417472,0.00000000
417473,0.00000000
417474,0.00000000
417475,0.00000000
417476,0.00000000
417477,0.00000000
417478,0.00000000
417479,0.00000000
417480,0.00000000
417481,0.00000000
417482,0.00000000
417483,0.00000000
417484,0.00000000
417485,0.00000000
417486,0.00000000
417487,0.00000000
417488,0.00000000
417489,0.00000000
417490,0.00000000
417491,0.00000000
417492,0.00000000
417493,0.00000000
417494,0.00000000
417495,0.00000000
417496,0.00000000
417497,0.00000000
417498,0.00000000
417499,0.00000000
417500,0.00000000
417501,0.00000000
417502,0.00000000
417503,0.00000000
417504,0.00000000
417505,0.00000000
417506,0.00000000
417507,0.00000000
417508,0.00000000
417509,0.00000000
417510,0.00000000
417511,0.00000000
417512,0.00000000
417513,0.00000000
417514,0.00000000
417515,0.00000000
417516,0.00000000
417517,0.00000000
417518,0.00000000
417519,0.00000000
417520,0.00000000
417521,0.00000000
417522,0.00000000
417523,0.00000000
417524,0.00000000
417525,0.00000000
417526,0.00000000
417527,0.00000000
417528,0.00000000
417529,0.00000000
417530,0.00000000
417531,0.00000000
417532,0.00000000
417533,0.00000000
417534,0.00000000
417535,0.00000000
417536,0.00000000
417537,0.00000000
417538,0.00000000
417539,0.00000000
417540,0.00000000
417541,0.00000000
417542,0.00000000
417543,0.00000000
417544,0.00000000
417545,0.00000000
417546,0.00000000
417547,0.00000000
417548,0.00000000
417549,0.00000000
417550,0.00000000
417551,0.00000000
417552,0.00000000
417553,0.00000000
417554,0.00000000
417555,0.00000000
417556,0.00000000
417557,0.00000000
417558,0.00000000
417559,0.00000000
417560,0.00000000
417561,0.00000000
417562,0.00000000
417563,0.00000000
417564,0.00000000
417565,0.00000000
417566,0.00000000
417567,0.00000000
417568,0.00000000
417569,0.00000000
417570,0.00000000
417571,0.00000000
417572,0.00000000
417573,0.00000000
417574,0.00000000
417575,0.00000000
417576,0.00000000
417577,0.00000000
417578,0.00000000
417579,0.00000000
417580,0.00000000
417581,0.00000000
417582,0.00000000
417583,0.00000000
417584,0.00000000
417585,0.00000000
417586,0.00000000
417587,0.00000000
417588,0.00000000
417589,0.00000000
417590,0.00000000
417591,0.00000000
417592,0.00000000
417593,0.00000000
417594,0.00000000
417595,0.00000000
417596,0.00000000
417597,0.00000000
417598,0.00000000
417599,0.00000000
417600,0.00000000
417601,0.00000000
417602,0.00000000
417603,0.00000000
417604,0.00000000
417605,0.00000000
417606,0.00000000
417607,0.00000000
417608,0.00000000
417609,0.00000000
417610,0.00000000
417611,0.00000000
417612,0.00000000
417613,0.00000000
417614,0.00000000
417615,0.00000000
417616,0.00000000
417617,0.00000000
417618,0.00000000
417619,0.00000000
417620,0.00000000
417621,0.00000000
417622,0.00000000
417623,0.00000000
417624,0.00000000
417625,0.00000000
417626,0.00000000
417627,0.00000000
417628,0.00000000
417629,0.00000000
417630,0.00000000
417631,0.00000000
417632,0.00000000
417633,0.00000000
417634,0.00000000
417635,0.00000000
417636,0.00000000
417637,0.00000000
417638,0.00000000
417639,0.00000000
417640,0.00000000
417641,0.00000000
417642,0.00000000
417643,0.00000000
417644,0.00000000
417645,0.00000000
417646,0.00000000
417647,0.00000000
417648,0.00000000
417649,0.00000000
417650,0.00000000
417651,0.00000000
417652,0.00000000
417653,0.00000000
417654,0.00000000
417655,0.00000000
417656,0.00000000
417657,0.00000000
417658,0.00000000
417659,0.00000000
417660,0.00000000
417661,0.00000000
417662,0.00000000
417663,0.00000000
417664,0.00000000
417665,0.00000000
417666,0.00000000
417667,0.00000000
417668,0.00000000
417669,0.00000000
417670,0.00000000
417671,0.00000000
417672,0.00000000
417673,0.00000000
417674,0.00000000
417675,0.00000000
417676,0.00000000
417677,0.00000000
417678,0.00000000
417679,0.00000000
417680,0.00000000
417681,0.00000000
417682,0.00000000
417683,0.00000000
417684,0.00000000
417685,0.00000000
417686,0.00000000
417687,0.00000000
417688,0.00000000
417689,0.00000000
417690,0.00000000
417691,0.00000000
417692,0.00000000
417693,0.00000000
417694,0.00000000
417695,0.00000000
417696,0.00000000
417697,0.00000000
417698,0.00000000
417699,0.00000000
417700,0.00000000
417701,0.00000000
417702,0.00000000
417703,0.00000000
417704,0.00000000
417705,0.00000000
417706,0.00000000
417707,0.00000000
417708,0.00000000
417709,0.00000000
417710,0.00000000
417711,0.00000000
417712,0.00000000
417713,0.00000000
417714,0.00000000
417715,0.00000000
417716,0.00000000
417717,0.00000000
417718,0.00000000
417719,0.00000000
417720,0.00000000
417721,0.00000000
417722,0.00000000
417723,0.00000000
417724,0.00000000
417725,0.00000000
417726,0.00000000
417727,0.00000000
417728,0.00000000
417729,0.00000000
417730,0.00000000
417731,0.00000000
417732,0.00000000
417733,0.00000000
417734,0.00000000
417735,0.00000000
417736,0.00000000
417737,0.00000000
417738,0.00000000
417739,0.00000000
417740,0.00000000
417741,0.00000000
417742,0.00000000
417743,0.00000000
417744,0.00000000
417745,0.00000000
417746,0.00000000
417747,0.00000000
417748,0.00000000
417749,0.00000000
417750,0.00000000
417751,0.00000000
417752,0.00000000
417753,0.00000000
417754,0.00000000
417755,0.00000000
417756,0.00000000
417757,0.00000000
417758,0.00000000
417759,0.00000000
417760,0.00000000
417761,0.00000000
417762,0.00000000
417763,0.00000000
417764,0.00000000
417765,0.00000000
417766,0.00000000
